emissions_id,actor_id,year,total_emissions,methodology_id,datasource_id
GCoMEC:ES0175:2012.0,ES-SDD,2012,83678,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES1316:2012.0,ES-SDN,2012,2501,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0030:2015.0,ES-SDR,2015,758777,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0511:2012.0,ES-SES,2012,49606,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES1086:2014.0,ES-SFA,2014,5144,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0100:2014.0,ES-SFL,2014,109324,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0048:2013.0,ES-SFO,2013,234216,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0386:2014.0,ES-SJI,2014,20966,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0144:2012.0,ES-SJO,2012,109250,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0466:2013.0,ES-SJP,2013,124282,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0814:2014.0,ES-SJV,2014,12593,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0521:2014.0,ES-SLE,2014,26417,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0884:2014.0,ES-SLH,2014,8726,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES1063:2015.0,ES-SLS,2015,4590,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0358:2017.0,ES-SM5,2017,59809,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0525:2016.0,ES-SMJ,2016,27109,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0157:2012.0,ES-SPE,2012,86139,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0183:2016.0,ES-SPM,2016,96304,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0146:2016.0,ES-SPO,2016,63730,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0691:2012.0,ES-SPV,2012,16175,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES2074:2016.0,ES-SQS,2016,3082,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2013.0,ES-SRQ,2013,122078,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0348:2014.0,ES-SSA,2014,44227,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2014.0,ES-ST9,2014,11031,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2012.0,ES-SVM,2012,22335,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0995:2012.0,ES-SVT,2012,7600,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0747:2013.0,ES-SYG,2013,18376,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES1069:2013.0,ES-SYL,2013,5223,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0760:2012.0,ES-TAS,2012,17481,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0942:2012.0,ES-TDS,2012,7041,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0556:2016.0,ES-TEJ,2016,24568,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0972:2010.0,ES-TG2,2010,9665,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0319:2012.0,ES-TIO,2012,52101,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0265:2015.0,ES-TOA,2015,66387,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0464:2016.0,ES-TON,2016,32350,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0487:2013.0,ES-TPP,2013,19132,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0023:2016.0,ES-TQE,2016,665857,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0531:2013.0,ES-TRE,2013,23093,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0261:2013.0,ES-TRF,2013,71616,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2010.0,ES-TRR,2010,66489,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2017.0,ES-TRV,2017,5430,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0930:2013.0,ES-TUN,2013,5738,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0269:2013.0,ES-UBQ,2013,45238,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES1012:2007.0,ES-ULL,2007,6308,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0646:2017.0,ES-VAE,2017,11332,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0446:2012.0,ES-VAZ,2012,23143,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES1162:2012.0,ES-VBV,2012,2752,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0494:2014.0,ES-VCD,2014,27059,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0641:2012.0,ES-VCH,2012,16016,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0073:2012.0,ES-VCN,2012,178889,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0382:2012.0,ES-VCO,2012,26683,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2018.0,ES-VDA,2018,6668,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2018.0,ES-VDF,2018,2892,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2017.0,ES-VDP,2017,3823,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0837:2012.0,ES-VEB,2012,8708,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0334:2013.0,ES-VEC,2013,32770,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0522:2012.0,ES-VEL,2012,30541,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0638:2017.0,ES-VEV,2017,20180,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0717:2012.0,ES-VIA,2012,29216,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0111:2016.0,ES-VIC,2016,181624,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0493:2013.0,ES-VIO,2013,10968,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0232:2012.0,ES-VIQ,2012,96819,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0017:2017.0,ES-VIT,2017,637858,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0335:2013.0,ES-VJF,2013,42196,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0004:2012.0,ES-VLC,2012,2891085,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0012:2018.0,ES-VLL,2018,1424367,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0133:2015.0,ES-VNA,2015,163522,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0936:2014.0,ES-VNZ,2014,8564,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0444:2012.0,ES-VRD,2012,30670,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0557:2012.0,ES-VRI,2012,26693,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0302:2017.0,ES-VRR,2017,51584,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0610:2013.0,ES-VTC,2013,22343,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0676:2012.0,ES-VTL,2012,12148,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES1927:2015.0,ES-VVS,2015,133233,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0802:2013.0,ES-ZAC,2013,12891,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0257:2013.0,ES-ZAI,2013,135903,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0554:2015.0,ES-ZAQ,2015,26820,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0788:2013.0,ES-ZAX,2013,8375,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0364:2014.0,ES-ZBC,2014,77558,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES1344:2012.0,ES-ZBJ,2012,10812,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0371:2012.0,ES-ZBU,2012,61723,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0175:2012.0,ES-ZBY,2012,83678,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0945:2013.0,ES-ZCN,2013,4896,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0221:2013.0,ES-ZEA,2013,55438,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0510:2012.0,ES-ZEB,2012,30320,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0716:2013.0,ES-ZEG,2013,10434,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0258:2013.0,ES-ZEL,2013,150934,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0631:2014.0,ES-ZEP,2014,7247,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0686:2012.0,ES-ZFC,2012,13448,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0218:2013.0,ES-ZGA,2013,161189,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0761:2012.0,ES-ZGC,2012,5282,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0978:2012.0,ES-ZGR,2012,4371,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0306:2012.0,ES-ZGV,2012,45600,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0984:2014.0,ES-ZGW,2014,7196,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0282:2012.0,ES-ZIS,2012,59975,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0179:2012.0,ES-ZJM,2012,82585,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0300:2013.0,ES-ZJY,2013,111373,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0473:2012.0,ES-ZKD,2012,40656,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0398:2013.0,ES-ZKT,2013,37410,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0438:2014.0,ES-ZLN,2014,30805,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0472:2016.0,ES-ZLS,2016,32438,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES1251:2012.0,ES-ZLU,2012,4021,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0813:2012.0,ES-ZMC,2012,15284,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0315:2012.0,ES-ZNB,2012,70042,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0579:2012.0,ES-ZND,2012,11234,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0924:2013.0,ES-ZNS,2013,6774,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0297:2013.0,ES-ZNT,2013,65666,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0290:2012.0,ES-ZUV,2012,57950,GCoMEC:methodology,GCoMEC:v2
GCoMEC:ES0966:2012.0,ES-ZYY,2012,12609,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FI0002:2016.0,FI-ES2,2016,1367949,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FI0010:2017.0,FI-JOE,2017,288741,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2019.0,FI-JYV,2019,532641,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0059:2014.0,FR-AES,2014,65112,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0034:2016.0,FR-AMI,2016,552590,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0038:2008.0,FR-BSN,2008,533678,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0122:2008.0,FR-CFE,2008,813449,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0046:2013.0,FR-CMR,2013,254908,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2016.0,FR-DIJ,2016,945655,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0054:2012.0,FR-ECH,2012,161425,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0028:2014.0,FR-GNB,2014,501901,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0061:2009.0,FR-IKG,2009,118661,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0009:2012.0,FR-LIO,2012,5995374,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0009:2013.0,FR-LIO,2013,21835,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0009:2013.0,FR-LIO,2013,21834,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0036:2014.0,FR-MZM,2014,373730,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0005:2012.0,FR-NTE,2012,2188305,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0001:2014.0,FR-PAR,2014,7164683,GCoMEC:methodology,GCoMEC:v2
GCoMEC:FR0007:2007.0,FR-SXB,2007,2656719,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GB0022:2012.0,GB-ABD,2012,1481424,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GB0011:2013.0,GB-BRS,2013,1962510,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GB0012:2015.0,GB-CDF,2015,1756000,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GB0024:2008.0,GB-GAT,2008,1532719,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GB0006:2012.0,GB-GLW,2012,3428893,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GB0020:2014.0,GB-MIK,2014,1362181,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GB0028:2012.0,GB-OXF,2012,893956,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GB0032:2012.0,GB-POO,2012,839258,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GB0017:2007.0,GB-SUN,2007,1864300,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GE0001:2014.0,GE-TBS,2014,3371097,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GR0018:2014.0,GR-ANS,2014,414652,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GR0023:2013.0,GR-AXD,2013,394575,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GR0039:2016.0,GR-DRM,2016,236714,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GR0106:2016.0,GR-EDE,2016,47375,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GR0014:2017.0,GR-GAI,2017,78507,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GR0017:2015.0,GR-GFD,2015,489926,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GR0021:2015.0,GR-ILO,2015,355418,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GR0033:2015.0,GR-KVA,2015,327371,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GR0025:2018.0,GR-KZI,2018,371013,GCoMEC:methodology,GCoMEC:v2
GCoMEC:GR0041:2016.0,GR-THR,2016,240925,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HR0048:2017.0,HR-BUZ,2017,17548,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HR0014:2017.0,HR-CAK,2017,184999,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HR0042:2019.0,HR-HPG,2019,24124,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HR0053:2016.0,HR-JBO,2016,40404,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HR0006:2014.0,HR-KAR,2014,179573,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HR0013:2014.0,HR-KOV,2014,95143,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HR0080:2015.0,HR-KRK,2015,22817,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HR0037:2017.0,HR-PAZ,2017,41347,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HR0002:2014.0,HR-RJK,2014,340042,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HR0020:2017.0,HR-ROV,2017,50003,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HR0005:2017.0,HR-VGO,2017,78447,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HR0004:2017.0,HR-ZAD,2017,257722,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HR0001:2015.0,HR-ZAG,2015,2929734,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HU0016:2018.0,HU-BUA,2018,170666,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HU0001:2013.0,HU-BUD,2013,8684987,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HU0018:2009.0,HU-HSZ,2009,125380,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HU0002:2014.0,HU-MCQ,2014,461187,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HU0028:2010.0,HU-MFE,2010,47700,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HU0015:2016.0,HU-SZK,2016,86411,GCoMEC:methodology,GCoMEC:v2
GCoMEC:HU0023:2015.0,HU-TZS,2015,43008,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IE0001:2016.0,IE-DUB,2016,2855523,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IE0007:2014.0,IE-TPY,2014,980700,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IS0001:2013.0,IS-REY,2013,354196,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1518:2015.0,IT-2C8,2015,9831,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0039:2017.0,IT-2TT,2017,761230,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2770:2010.0,IT-8CR,2010,5740,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0404:2018.0,IT-9GG,2018,95263,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2032:2016.0,IT-9RT,2016,12354,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0539:2008.0,IT-AAC,2008,69755,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2762:2009.0,IT-AAO,2009,5645,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0579:2016.0,IT-ABD,2016,37026,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2064:2010.0,IT-ABI,2010,10247,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0181:2015.0,IT-ABL,2015,144236,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0441:2015.0,IT-ABN,2015,81011,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0427:2016.0,IT-ACC,2016,97187,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2303:2011.0,IT-ACZ,2011,10050,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1691:2014.0,IT-ADO,2014,17873,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0415:2005.0,IT-AEE,2005,1009146,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0415:2015.0,IT-AEE,2015,1009146,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1702:2010.0,IT-AEV,2010,16590,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2459:2010.0,IT-AEZ,2010,7536,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0653:2015.0,IT-AFS,2015,89506,GCoMEC:methodology,GCoMEC:v2
EUCoM:IT0653:2015.0,IT-AFS,2015,85144,EUCoM:methodology,EUCoM:2022
GCoMEC:IT0523:2015.0,IT-AGB,2015,54994,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1348:2010.0,IT-AGE,2010,30314,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1964:2017.0,IT-AGM,2017,4832,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1495:2008.0,IT-AGS,2008,19315,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2415:2015.0,IT-AGZ,2015,9257,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0837:2016.0,IT-AKA,2016,35735,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0065:2015.0,IT-ALE,2015,399596,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1982:2017.0,IT-ALR,2017,10960,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2195:2010.0,IT-AMB,2010,10539,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1948:2010.0,IT-AML,2010,10199,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1873:2012.0,IT-ANE,2012,8226,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2297:2010.0,IT-ANN,2010,13573,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0049:2016.0,IT-AOI,2016,472937,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0608:2017.0,IT-AON,2017,56859,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2013.0,IT-APG,2013,146689,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0440:2015.0,IT-ARC,2015,85533,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0295:2015.0,IT-ARI,2015,79340,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1196:2012.0,IT-ARN,2012,22037,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1549:2016.0,IT-ARV,2016,11996,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1908:2018.0,IT-ASG,2018,16545,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2016.0,IT-ASI,2016,78998,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0126:2016.0,IT-ASP,2016,201188,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0563:2014.0,IT-ASR,2014,56555,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0254:2010.0,IT-ATR,2010,137562,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1647:2017.0,IT-AV7,2017,19847,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0905:2016.0,IT-AVI,2016,49546,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1616:2016.0,IT-AZG,2016,10299,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1087:2016.0,IT-AZP,2016,30293,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2719:2015.0,IT-BA4,2015,4267,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2023:2015.0,IT-BAO,2015,13071,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1710:2013.0,IT-BBV,2013,20151,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0430:2017.0,IT-BD5,2017,102786,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1867:2015.0,IT-BDD,2015,15200,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2206:2015.0,IT-BDM,2015,14008,GCoMEC:methodology,GCoMEC:v2
EUCoM:IT2206:2015.0,IT-BDM,2015,10685,EUCoM:methodology,EUCoM:2022
GCoMEC:IT2174:2016.0,IT-BEB,2016,4835,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0865:2011.0,IT-BEG,2011,45241,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2067:2012.0,IT-BER,2012,7833,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0036:2014.0,IT-BGO,2014,599094,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0482:2015.0,IT-BGV,2015,93137,GCoMEC:methodology,GCoMEC:v2
EUCoM:IT0482:2015.0,IT-BGV,2015,87293,EUCoM:methodology,EUCoM:2022
GCoMEC:IT0941:2017.0,IT-BGZ,2017,42793,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0432:2011.0,IT-BIC,2011,72302,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0536:2014.0,IT-BIL,2014,88313,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0410:2017.0,IT-BIM,2017,101798,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1757:2013.0,IT-BL7,2013,15818,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1592:2015.0,IT-BLO,2015,21511,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0007:2018.0,IT-BLQ,2018,1818507,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1736:2015.0,IT-BLR,2015,16026,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1663:2008.0,IT-BMI,2008,33825,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1041:2016.0,IT-BMS,2016,59465,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0510:2012.0,IT-BNB,2012,47663,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0193:2010.0,IT-BOE,2010,46912,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0513:2013.0,IT-BON,2013,109150,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1215:2012.0,IT-BOT,2012,16112,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1450:2015.0,IT-BPT,2015,13522,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0253:2016.0,IT-BRA,2016,90083,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0502:2015.0,IT-BRR,2015,69699,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1141:2011.0,IT-BST,2011,88038,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0901:2010.0,IT-BSZ,2010,28281,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1648:2015.0,IT-BTI,2015,24346,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1665:2015.0,IT-BTT,2015,13127,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0430:2017.0,IT-BUD,2017,102786,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1216:2013.0,IT-BUE,2013,22651,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2010.0,IT-BUG,2010,53681,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0968:2011.0,IT-BUN,2011,31149,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1494:2016.0,IT-BVN,2016,22237,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0048:2017.0,IT-BZO,2017,489680,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0652:2015.0,IT-CAE,2015,48713,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2017.0,IT-CAL,2017,197117,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2244:2014.0,IT-CAR,2014,14618,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0580:2012.0,IT-CBE,2012,61112,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT3181:2010.0,IT-CC5,2010,4685,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1715:2018.0,IT-CCD,2018,17511,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0572:2015.0,IT-CCH,2015,110274,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0572:2016.0,IT-CCH,2016,85138,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT3125:2010.0,IT-CCU,2010,2535,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0168:2015.0,IT-CDC,2015,235837,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0418:2012.0,IT-CDD,2012,7324,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1046:2016.0,IT-CDR,2016,24626,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0354:2008.0,IT-CDT,2008,205312,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0914:2012.0,IT-CEE,2012,45634,GCoMEC:methodology,GCoMEC:v2
